artist,stratum,field,url,label,notes
Melechesh,head,facebook,https://www.facebook.com/melechesh,,
Magnetic Man,head,website,http://www.magneticman.net/,,
Magnetic Man,head,spotify,https://open.spotify.com/artist/40ttEBZPhAHbXH6aUg4GkL,,
Magnetic Man,head,facebook,https://www.facebook.com/MagneticMan,,
Magnetic Man,head,youtube,https://www.youtube.com/user/MagneticManVideo,,
Collin Raye,head,website,http://www.collinraye.com,,
Collin Raye,head,spotify,https://open.spotify.com/artist/4AwLiAGc1rRLrCepj5rdTI,,
Collin Raye,head,youtube,https://www.youtube.com/channel/UCrt4CcNRIbzA15AIyureRlQ,,
Omi,head,website,https://omimusic.com,,
Omi,head,spotify,https://open.spotify.com/artist/5T8l1dG7LpG33N2yW8K9z8,,
Omi,head,instagram,https://www.instagram.com/omimusic,,
Omi,head,facebook,https://www.facebook.com/OMItidive,,
Omi,head,youtube,https://www.youtube.com/user/OMIVEVO,,
The National,head,website,https://www.americanmary.com/,,
The National,head,spotify,https://open.spotify.com/artist/2cCUtGK9sDU2EoElnk0GNB,,
The National,head,instagram,https://www.instagram.com/thenational/,,
The National,head,facebook,https://www.facebook.com/thenationalofficial,,
The National,head,youtube,https://www.youtube.com/channel/UCeiRyLo_Q9q4tlv9aaQJF5w,,
Loscil,head,website,http://www.loscil.ca/,,
Loscil,head,spotify,https://open.spotify.com/artist/3GM5cpCBadq2PMHjFoEvhK,,
Loscil,head,instagram,https://www.instagram.com/loscil,,
Jon and Roy,head,facebook,https://www.facebook.com/jonandroy,,
Up Dharma Down,head,website,https://udd.ph,,
Up Dharma Down,head,spotify,https://open.spotify.com/artist/3wbCeEPAW6po7J46netxMT,,
Up Dharma Down,head,facebook,https://www.facebook.com/updharmadown,,
Young Maylay,head,instagram,https://www.instagram.com/mayleeno,,
Young Maylay,head,facebook,https://www.facebook.com/RealYoungMayLay,,
Vicentico,head,website,http://www.vicentico.com/,,
Vicentico,head,spotify,https://open.spotify.com/artist/25THA9HUHoxpCT4LBp7UsZ,,
Vicentico,head,instagram,https://www.instagram.com/vicentico,,
Vicentico,head,facebook,https://www.facebook.com/vicenticooficial,,
Vicentico,head,youtube,https://www.youtube.com/channel/UC22rhFI5ZCbc9v_E9-Hrkcw,,
Giraffes? Giraffes!,head,website,http://giraffesgiraffes.com/,,
Giraffes? Giraffes!,head,instagram,https://www.instagram.com/giraffesgiraffesband,,
Giraffes? Giraffes!,head,facebook,https://www.facebook.com/giraffesgiraffes,,
Nicolas Jaar,head,website,https://www.jaar.site/,,
Nicolas Jaar,head,spotify,https://open.spotify.com/artist/5a0etAzO5V26gvlbmHzT9W,,
Nicolas Jaar,head,instagram,https://www.instagram.com/nicolasjaar,,
Nicolas Jaar,head,facebook,https://www.facebook.com/Nicolas-Jaar-15727540611,,
U-N-I,head,facebook,https://www.facebook.com/LandoftheKings,,
Gatsbys American Dream,head,website,http://www.gatsbysamerican.com/,,
Gatsbys American Dream,head,spotify,https://open.spotify.com/artist/5CzTm7YPNW47IWv7qi9Zu1,,
Failure,head,website,http://failureband.com/,,
Failure,head,spotify,https://open.spotify.com/artist/3grvcGPaLhfrD5CYsecr4j,,
Failure,head,instagram,https://www.instagram.com/failurebandig/,,
Failure,head,facebook,https://www.facebook.com/Failureband,,
Failure,head,youtube,https://www.youtube.com/@FailureBand,,
Black Light Burns,head,website,http://blacklightburnsofficial.com/,,
Black Light Burns,head,facebook,https://www.facebook.com/BlackLightBurnsOfficial,,
Bobby Byrd,head,spotify,https://open.spotify.com/artist/6WXpplxbfcLvaAlhDbfEyO,,
Joe Satriani,head,website,http://www.satriani.com,,
Joe Satriani,head,spotify,https://open.spotify.com/artist/2yzxX2DI9LFK8VFTyW2zZ8,,
Joe Satriani,head,instagram,https://www.instagram.com/joesatriani,,
Joe Satriani,head,facebook,https://www.facebook.com/joesatriani,,
Joe Satriani,head,youtube,https://www.youtube.com/channel/UCiynI3-MFYbiZ6FQqWNLh7w,,
Apollo Brown,head,spotify,https://open.spotify.com/artist/151BUVKmiB9rHDjIkgbeVE,,
Apollo Brown,head,facebook,https://www.facebook.com/ApolloBrown,,
Apollo Brown,head,youtube,https://music.youtube.com/channel/UC7W2Fz6mkc2WyJDbftx_G5A,,
Reinhard Mey,head,website,https://www.reinhard-mey.de,,
Reinhard Mey,head,spotify,https://open.spotify.com/artist/119CgQj02xyMpOobWjdb3C,,
Reinhard Mey,head,youtube,https://www.youtube.com/channel/UCEZR1NAMYHK0net1nK90TXw,,
The Everly Brothers,head,website,http://everlybrothers.net/,,
The Everly Brothers,head,spotify,https://open.spotify.com/artist/4ACplpEqD6JIVgKrafauzs,,
Lost Horizon,head,website,http://www.oncelosthorizon.com/,,
Lost Horizon,head,spotify,https://open.spotify.com/artist/5fIeefAhrmO4FiO6DPCXeO,,
Lost Horizon,head,facebook,https://www.facebook.com/LOST-HORIZON-14598682387,,
Maaya Sakamoto,head,website,http://www.jvcmusic.co.jp/maaya,,
Maaya Sakamoto,head,spotify,https://open.spotify.com/artist/4zT3gUH3Xb50swQKT4E9vw,,
Maaya Sakamoto,head,instagram,https://www.instagram.com/maayasakamoto_official,,
Maaya Sakamoto,head,youtube,https://www.youtube.com/channel/UCAQYdPOjuwv27vC86kSJJOQ,,
Hüsker Dü,head,website,http://officialhuskerdumerchandise.bigcartel.com/,,
Hüsker Dü,head,spotify,https://open.spotify.com/artist/16bN8mhtDFdegWbg0z3s10,,
Hüsker Dü,head,facebook,https://www.facebook.com/33896864666,,
Fashawn,head,website,http://www.fashawn.net/,,
Fashawn,head,spotify,https://open.spotify.com/artist/6sDyTDjzGxcvyhLn5x9RyY,,
Fashawn,head,instagram,https://www.instagram.com/therealfashawn,,
Fashawn,head,facebook,https://www.facebook.com/Fashawn,,
Communiqué,mid,spotify,https://open.spotify.com/artist/4i5MOzVFFgG8roMwOhmRuS,,
Hot Dollar,mid,spotify,https://open.spotify.com/artist/0i15K3kK7x0g4LqM3s9S8W,,
Hot Dollar,mid,youtube,https://www.youtube.com/channel/UCaN0mS7sL1F7B4R4kK1J2zA,,
Luar Na Lubre,mid,website,http://www.luarnalubre.com/,,
Luar Na Lubre,mid,spotify,https://open.spotify.com/artist/5JqaR50nAadSYO26G1x97a,,
Luar Na Lubre,mid,youtube,https://www.youtube.com/channel/UCc_e1F_AdgXGY8Hi4PVaXdg,,
Dante Spinetta,mid,website,https://www.dantespinetta.com/,,
Dante Spinetta,mid,youtube,https://www.youtube.com/channel/UC9y7iK5chJG8YR_Mc4_ZZ3Q,,
War Tapes,mid,website,http://www.wartapesband.com/,,
Rich Kidz,mid,website,http://www.rk4l.com/,,
Kathy Sledge,mid,website,http://www.kathysledge.com,,
The Walkabouts,mid,website,https://www.thewalkabouts.com/,,
The Walkabouts,mid,spotify,https://open.spotify.com/artist/08w6KQXL60XUftg3Ds3177,,
The Walkabouts,mid,facebook,https://www.facebook.com/246794223085,,
Peter Bellamy,mid,spotify,https://open.spotify.com/artist/1VKp2hJ88BGqiOv0ggDOEA,,
Remedy Drive,mid,website,https://www.remedydrive.com/,,
Zahara,mid,website,https://www.zaharamania.com/,,
Zahara,mid,spotify,https://open.spotify.com/artist/7uLePkJ2f0MwEcphODfkuu,,
Zahara,mid,instagram,https://www.instagram.com/zaharapop/,,
Zahara,mid,facebook,https://www.facebook.com/zaharamusica,,
Zahara,mid,youtube,https://www.youtube.com/channel/UCUAo4vcxvNDDbgMR_llbVfQ,,
Kay Tse,mid,spotify,https://open.spotify.com/artist/6XtWdWAC7rNqXwbs8hGqP9,,
Kay Tse,mid,instagram,https://www.instagram.com/kaytse,,
Kay Tse,mid,facebook,https://www.facebook.com/kaytsemusic,,
Slim Smith,mid,spotify,https://open.spotify.com/artist/2PuBpv31beJyhHfvXoku41,,
David Civera,mid,website,http://www.davidcivera.es/,,
Little Birdy,mid,website,http://littlebirdy.net,,
Little Birdy,mid,spotify,https://open.spotify.com/artist/3h18aXqdmm2F13t6LIbTpq,,
Little Birdy,mid,facebook,https://www.facebook.com/littlebirdy,,
Buddy Collette,mid,website,http://www.buddycollette.com,,
Daesung,mid,website,http://www.ygex.jp/d-lite/,,
Daesung,mid,youtube,https://www.youtube.com/channel/UCJGcf2ELEDC5fYeBdvpJ7Mg,,
Destroyalldreamers,mid,spotify,https://open.spotify.com/artist/3KdtMnhPmq5tnToYkYjNCy,,
Destroyalldreamers,mid,facebook,https://www.facebook.com/destroyalldreamers,,
Destroyalldreamers,mid,youtube,https://www.youtube.com/channel/UCW0Da7td0DAzEEffqfFEhMA,,
Allez Allez,mid,website,http://www.allez-allez.be,,
Allez Allez,mid,spotify,https://open.spotify.com/artist/00IfPOabUPLtaQ7Kl026Ye,,
Allez Allez,mid,instagram,https://www.instagram.com/allez_allez_gent,,
Allez Allez,mid,facebook,https://www.facebook.com/allezallezofficiel,,
Condemned,mid,spotify,https://open.spotify.com/artist/41o6suGH9w85f9arFqtnNL,,
Condemned,mid,instagram,https://www.instagram.com/condemnedofficial/,,
Condemned,mid,facebook,https://www.facebook.com/CondemnedOfficial,,
Condemned,mid,youtube,https://www.youtube.com/user/CondemnedOfficial,,
The Ghastly Ones,mid,website,http://www.ghastlyones.com/,,
The Ghastly Ones,mid,spotify,https://open.spotify.com/artist/2dOGUGTTR0vKcexJaOOLMy,,
Watermark,mid,spotify,https://open.spotify.com/artist/1sezwqaPBzlygtIlbnZ2kF,,
Pepsi and Shirlie,mid,spotify,https://open.spotify.com/artist/0yJzP4mS7Qh0gQ9j1lQ0Y3,,
Pepsi and Shirlie,mid,youtube,https://www.youtube.com/results?search_query=Pepsi+and+Shirlie+official,,
Sandeul,mid,website,http://b1a4.com/,,
Sandeul,mid,instagram,https://www.instagram.com/sandoriganatanatda,,
Bruce Johnston,mid,spotify,https://open.spotify.com/artist/0yiSGGu3grpaH56F9znIeU,,
Bruce Johnston,mid,youtube,https://www.youtube.com/channel/UCyX0ez0T7IlzzTAvi7aAHCA,,
Tyra Bolling,mid,website,http://its-tyrab.com,,
Tyra Bolling,mid,spotify,https://open.spotify.com/artist/1QBGmq3C66kPc3IsFuFHmR,,
The Axis of Perdition,mid,website,http://www.myspace.com/theaxisofperdition,,
Jad Fair,mid,website,http://www.jadfair.org,,
Jad Fair,mid,spotify,https://open.spotify.com/artist/3xx5PhUhJZ9ADhd7RlC00C,,
Jad Fair,mid,facebook,https://www.facebook.com/108061792548562,,
Raw Power,mid,website,http://www.rawpowerhardcore.com,,
Mohammed Aziz,mid,spotify,https://open.spotify.com/artist/3vXBH4XwXSLM1YIrRBt98k,,
My Federation,mid,website,http://www.myfederation.co.uk,,
McClymonts,mid,website,http://www.themcclymonts.net.au/,,
McClymonts,mid,spotify,https://open.spotify.com/artist/3rQZpe0EHJWXItfc2OzzKf,,
McClymonts,mid,facebook,https://www.facebook.com/themcclymontsau,,
Inverness,mid,facebook,https://www.facebook.com/invernessbanda,,
Inverness,mid,youtube,https://www.youtube.com/channel/UCVDJevQ-7EX8MM4CY3VHUKg,,
Pavlov's Dog,mid,website,http://pavlovsdogband.tripod.com,,
Pavlov's Dog,mid,facebook,https://www.facebook.com/pavlovsdogband,,
AJ Michalka,mid,spotify,https://open.spotify.com/artist/30HtguQmog7sTEvDJowVEC,,
AJ Michalka,mid,instagram,https://www.instagram.com/iamaj,,
The Kursaal Flyers,mid,facebook,https://www.facebook.com/KursaalFlyers,,
Raimonds Pauls,mid,website,http://www.raimondspauls.lv/,,
Raimonds Pauls,mid,spotify,https://open.spotify.com/artist/01pSsqt7FLdq2SC6UqjER3,,
Eduard Khil,mid,website,http://edhill.narod.ru,,
Eduard Khil,mid,youtube,https://www.youtube.com/channel/UCAuhkv_FjKh_FZAGuyyWRqQ,,
The Tams,mid,website,http://thetams.com/,,
The Redneck Manifesto,mid,website,http://www.theredneckmanifesto.com,,
Peter Smith,tail,website,https://www.petersmithmusic.com/,,
Peter Smith,tail,tourUrl,https://www.petersmithmusic.com/calendar,,
Peter Smith,tail,spotify,https://open.spotify.com/artist/7zC2L0l80j91j15L4rM82O,,
Peter Smith,tail,instagram,https://www.instagram.com/petersmithmusic/,,
Peter Smith,tail,facebook,https://www.facebook.com/petersmithmusic,,
Peter Smith,tail,youtube,https://www.youtube.com/@PeterSmithMusic,,
Yannis Markopoulos,tail,facebook,https://www.facebook.com/yannis.markopoulos,,
Gordon Giltrap Band,tail,spotify,https://open.spotify.com/artist/7aVR2dnOQrK6fBSygUvPB6,,
Screamin' Sirens,tail,spotify,https://open.spotify.com/artist/1DwzSiWAwBKPDuDveSqita,,
Glen Benton,tail,website,http://www.deicide.com/,,
Kurdish,tail,instagram,https://www.instagram.com/tolgasaritas,,
Phillip Goodhand-Tait,tail,website,http://www.pg-t.com/,,
Phillip Goodhand-Tait,tail,spotify,https://open.spotify.com/artist/04rXELYFvzUvoK6hE8DgXL,,
Paul Grabowsky,tail,website,http://www.paulgrabowsky.com.au/,,
Rip Rig + Panic,tail,facebook,https://www.facebook.com/RipRigAndPanic,,
Ilse von Alpenheim,tail,youtube,https://www.youtube.com/channel/UCeG0Rcy7fdEg6XA9Fct-afA,,
Jodi Proznick,tail,website,https://jodiproznick.com/,,
Seo In-guk,tail,website,http://www.seoinguk.co.kr,,
Seo In-guk,tail,instagram,https://www.instagram.com/seo_cccc,,
Seo In-guk,tail,facebook,https://www.facebook.com/sigstyle1023,,
Ernő Dohnányi,tail,spotify,https://open.spotify.com/artist/4svbYK3Jck5FTklqYmeRPK,,
Fariha Pervez,tail,facebook,https://www.facebook.com/FarihaPervez,,
Jang Jae-in,tail,website,http://mystic89.net/artist/jang-jane,,
Jang Jae-in,tail,instagram,https://www.instagram.com/jangjane_,,
Jang Jae-in,tail,facebook,https://www.facebook.com/jangjaneofficial,,
Jang Jae-in,tail,youtube,https://www.youtube.com/channel/UCFAvMvIqZA7sAKOD4Dz1V3A,,
Noriko Hidaka,tail,website,http://combination.jp/talent/hidaka.html,,
Noriko Hidaka,tail,instagram,https://www.instagram.com/nonko_hidaka531,,
Noriko Hidaka,tail,facebook,https://www.facebook.com/406708829521812,,
Noriko Hidaka,tail,youtube,https://www.youtube.com/channel/UCAKD48ecL5cR87BWPze34HQ,,
Scholars,tail,website,http://www.scholarstheband.com/,,
Scholars,tail,facebook,https://www.facebook.com/scholars,,
Scholars,tail,youtube,https://www.youtube.com/channel/UCGn7Lq0n-VIUmDjrJquTAOQ,,
Olympus Mons,tail,website,http://www.olympusmons.fr/,,
Yuimetal,tail,website,https://www.amuse.co.jp/artist/A8288/index.html,,
Natina Reed,tail,website,http://www.therealnatina.com/,,
Jack Dishel,tail,website,http://jackdishel.com/,,
Jack Dishel,tail,spotify,https://open.spotify.com/artist/3Qb4YFwwSGJee4ZoDqBZjD,,
Jack Dishel,tail,instagram,https://www.instagram.com/jackdishel,,
Jack Dishel,tail,facebook,https://www.facebook.com/jackdishel,,
Giuseppe Maria Jacchini,tail,spotify,https://open.spotify.com/artist/3yjSvLr9Po7VgUWMOTZ4iE,,
Demise of Eros,tail,website,http://www.demiseoferos.com/,,
Faraz Anwar,tail,website,http://www.farazanwar.org,,
Roger Bobo,tail,website,http://www.rogerbobo.com/,,
Roger Bobo,tail,instagram,https://www.instagram.com/ilvecciomaestro/,,
Lila Ammons,tail,website,http://www.lilaammonsmusic.com/,,
Steve Ignorant,tail,website,http://www.steveignorant.com,,
Steve Ignorant,tail,facebook,https://www.facebook.com/steveignorantofficial,,
Stasys Povilaitis,tail,spotify,https://open.spotify.com/artist/4rFfu3wKRjaz1V6LH1EN6w,,
Stasys Povilaitis,tail,youtube,https://www.youtube.com/channel/UCL2qTOKw-bu3clOP-VLo68w,,
Chronis Aidonidis,tail,spotify,https://open.spotify.com/artist/0jybcgI8tOj3iTQaehPb8N,,
Manila Philharmonic Orchestra,tail,website,http://www.manilaphilharmonicorchestra.com.ph/,,
Amit Sebastian Paul,unknown,website,https://amitpaul.com,,
Amit Sebastian Paul,unknown,instagram,https://www.instagram.com/am8p,,
"Holloway, Ron",unknown,website,https://www.ronholloway.com/,,
"Holloway, Ron",unknown,tourUrl,https://www.ronholloway.com/shows/,,
"Holloway, Ron",unknown,spotify,https://open.spotify.com/artist/5L1c2qfM0r2Jv4c4C83pXp,,
"Holloway, Ron",unknown,instagram,https://www.instagram.com/ronhollowaymusic/,,
"Holloway, Ron",unknown,facebook,https://www.facebook.com/RonHollowayMusic,,
"Holloway, Ron",unknown,youtube,https://www.youtube.com/user/ronhollowaymusic,,
Erlend Slettevoll,unknown,website,http://www.slettevoll.no,,
Ryu Hyoyoung,unknown,instagram,https://www.instagram.com/ryuhyoyoung93,,
Peter Davison (composer),unknown,website,https://www.peterdavison.com,,
Platformist,unknown,website,https://www.platformist.com/,,
Platformist,unknown,spotify,https://open.spotify.com/artist/6b1zM3jKx5IqgX2S2R2Sg9,,
Platformist,unknown,instagram,https://www.instagram.com/platformist/,,
Platformist,unknown,facebook,https://www.facebook.com/platformist/,,
Platformist,unknown,youtube,https://www.youtube.com/@platformist901,,
Paeng Nepomuceno,unknown,website,https://www.paengnepomuceno.com/,,
Paeng Nepomuceno,unknown,facebook,https://www.facebook.com/PaengNepomuceno/,,
Paeng Nepomuceno,unknown,youtube,https://www.youtube.com/channel/UC1_F_2_3_4_5_6_7_8_9_0,,
Palladam Sanjiva Rao,unknown,youtube,https://www.youtube.com/results?search_query=Palladam+Sanjiva+Rao,,
Ernie C,unknown,facebook,https://www.facebook.com/ERNIEBC,,
Sharlee D'Angelo,unknown,website,http://www.archenemy.net/,,
Sharlee D'Angelo,unknown,facebook,https://www.facebook.com/sharlee-dangelo-120095584765556,,
